Place,Runner,Time,Age,Gender,Country
109,GRUCKER Laurent,17:33:55,51,M,FRA
110,Hollý Simon,17:34:37,30,M,SVK
111,SMITH Brian,17:35:55,47,M,USA
112,CHRISTEN Simon,17:36:58,37,M,SUI
113,Commandeur Leon,17:38:14,34,M,NED
114,MATTMANN Markus,17:39:25,54,M,SUI
115,Kreisherr Nina,17:43:09,40,F,GER
116,Huber Ruth,17:43:10,47,F,SUI
117,SCOTT Fergus,17:43:42,-,M,NZL
118,Schmidt Maurin,17:44:11,43,M,SUI
119,CORNET Francois,17:44:40,35,M,FRA
120,HOUW ANN Khoo,17:44:52,-,M,MAS
121,PATSCHEIDER Thorbjorn,17:47:27,-,M,DEN
122,Käppeli Susanna,17:49:26,41,F,SUI
123,MEULDIJK Roy,17:50:03,31,M,NED
124,Neumann Marcel,17:51:52,44,M,GER
125,Ungureanu Elena Alexandra,17:54:01,35,F,ROU
126,Balzhiev Plamen,18:00:45,40,M,BUL
127,Colpo Simona,18:03:07,48,F,SUI
128,MOREAU Alexandre,18:03:43,32,M,SUI
129,Huzij Frank,18:05:44,55,M,AUT
130,Verdens Zans,18:05:48,48,M,LAT
131,URECH Stephan,18:10:40,40,M,SUI
132,Muittari Sonja,18:11:24,30,F,FIN
133,Peipoch Lise,18:14:38,38,F,FRA
134,Dominik Partyka Dominik,18:15:16,34,M,SUI
135,PURTSCHERT Bruno,18:15:21,61,M,SUI
136,MEIER Alexander,18:17:53,42,M,SUI
137,GIMENEZ Joaquin,18:19:53,36,M,ESP
138,DAPPEN Joel,18:23:43,-,M,SUI
139,Atkinson Thomas,18:24:10,32,M,GBR
140,Aslanian Ara,18:24:57,45,M,FRA
141,CAPOL Corsin,18:26:02,40,M,SUI
142,Ferbitz Lars,18:32:36,50,M,SUI
143,SCHLEGEL Stefan,18:33:32,28,M,SUI
144,Halme Kristo,18:34:27,52,M,FIN
145,SINUHE ALEX Sacchi,18:34:33,-,M,SUI
146,RIVERO Carlos,18:37:10,47,M,FRA
147,RAFFAELE Scaccia,18:39:49,-,M,ITA
148,TERCIER Elodie,18:39:57,43,F,SUI
149,85929ANONYMOUS 1anonymous,18:40:40,-,M,NED
150,KIENER Raphael,18:41:16,36,M,SUI
151,Rolando Erik,18:42:50,48,M,ITA
152,Sasso-Sant Claire,18:46:15,35,F,SUI
153,BURGIN Michel,18:46:34,-,M,SUI
154,FURRER Tina,18:49:41,39,F,SUI
155,Iseli Sascha,18:50:03,50,M,SUI
156,LIEBERHERR Prisca,18:50:16,46,F,SUI
157,DE BRUYN Douglas,18:52:08,-,M,RSA
158,marti isabella,18:54:55,43,,SUI
159,KOLLASSA Marina,18:55:42,34,F,GER
160,SKOWRON Radoslaw,18:56:00,46,M,POL
161,REGIS Vignes,18:59:13,-,M,FRA
162,WAESELYNCK Matthieu,19:01:42,36,M,FRA
163,WALDVOGEL Steven,19:02:55,30,M,SUI
164,KLOVEKORN Philip,19:03:07,34,M,GER
165,Dimitrova Vanya,19:04:45,46,F,BUL
166,MEIER Manuel,19:04:56,43,M,SUI
167,STISKAL Jan,19:05:59,44,M,CZE
168,AVSENIK Klemen,19:06:18,45,M,SLO
169,Robyr Thomas,19:07:32,26,M,SUI
170,MARKUS Werz,19:08:03,-,M,SUI
171,BOVEY Benoit,19:08:13,27,M,SUI
172,GOUJON Antoine,19:08:18,36,M,FRA
173,MARTIN BENJAMIN,19:13:12,48,M,SUI
173,ZAMBELLI Flavio,19:13:12,32,M,SUI
175,Neumann Stefan,19:13:30,37,M,GEO
176,Zvěřina Tomáš,19:14:34,47,M,CZE
177,BADIEZADEH Bardia,19:15:09,29,M,SWE
178,Hodel Esther,19:15:13,46,F,SUI
179,SCHMID Lukas,19:17:27,30,M,SUI
179,SCHWARZENBACH Roman,19:17:27,32,M,SUI
181,PICARD Pierre,19:23:21,51,M,FRA
182,BOLLE Peter,19:23:38,45,M,BEL
183,HEYMANS Gregoire,19:23:50,28,M,BEL
184,RAMOS DE SOUSA JOAO MANUEL Dos,19:24:10,-,M,POR
185,Weissen Robert,19:24:46,31,M,SUI
186,HOJAN Lukasz,19:25:27,39,M,POL
187,MILENA Stevic,19:26:28,-,F,SUI
188,THOMAS Nicholson,19:30:52,-,M,RSA
189,HOSOI Kunihiro,19:31:46,55,M,JPN
190,Eigenhuis Bart,19:32:05,57,M,NED
191,DUCI Davide,19:32:17,49,M,ITA
192,CHEVALLIER Maxime,19:33:01,31,M,FRA
193,BURGLER Beat,19:33:22,-,M,SUI
194,GUILLAUD Thomas,19:34:06,28,M,FRA
195,PIERRE OLIVIER Morin,19:35:13,-,M,CAN
196,KRAM Maurice,19:39:12,28,M,NED
197,Schöpfer Manuela,19:39:24,41,F,SUI
198,BERGER Roger,19:40:37,42,M,SUI
199,SILVA Juliano,19:41:13,45,M,POR
200,JI?I Kalous,19:45:44,-,M,CZE
201,Huber Remo,19:45:46,43,M,SUI
202,Monney Lucie,19:47:00,39,F,SUI
203,SCHODLER Simon,19:47:24,-,M,SUI
204,IMMERZEEL Geert,19:48:07,50,M,NED
205,REPETTI Benoit,19:48:34,38,M,FRA
206,FRÉCHETTE Guillaume,19:49:21,48,M,CAN
207,KALEJA Inga,19:50:40,-,F,LAT
208,CORNELISSEN Bart,19:53:07,-,M,NED
209,BRITO SOLORZANO Christian Abraham,19:54:44,44,M,ECU
210,BIADGLENG Ermias,19:58:27,48,M,SUI
211,85929ANONYMOUS 2anonymous,19:59:59,-,F,GBR
212,Renda Anabela,20:02:09,44,F,SUI
213,Henzi Martin,20:02:54,33,M,SUI
214,KAUFMANN Marina,20:06:14,-,F,SUI
215,ULDRY Augustin,20:09:33,26,M,FRA
216,GAILLARDET Robin,20:10:27,31,M,FRA
217,BABLER Marc,20:11:45,40,M,SUI
218,DE POURTALES Marie Atea,20:12:11,45,F,FRA
219,RIESEN Lukas,20:13:41,47,M,SUI
220,Savary Myriam,20:16:30,43,F,SUI
221,GEISSBUHLER Steve,20:19:14,37,M,SUI
222,WUELLNER Ulrich,20:22:21,-,M,GER
223,RAMI Zigdon,20:23:52,-,M,ISR
224,Wortel Jessica,20:24:57,42,F,NED
225,LE ROUX Nicolas,20:31:38,43,M,FRA
226,Jalonen Jenni,20:35:05,31,F,SWE
227,STUMMVOLL Alexander,20:35:12,-,M,AUT
228,Preisig Christophe,20:35:22,44,M,SUI
229,Gmeinwieser Christoph,20:36:46,36,M,GER
230,DE SOUSA Remy,20:38:30,44,M,SUI
231,GREENWOOD John,20:38:34,49,M,GBR
232,Hiltpold Serge,20:38:42,53,M,SUI
233,Brun Kristina,20:39:24,51,F,SUI
234,SPICHTIG Andre,20:41:52,51,M,SUI
235,BLANC Frederic,20:42:01,51,M,FRA
236,HAURI Fabian,20:42:51,32,M,SUI
236,MORGENTHALER Lukas,20:42:51,-,M,SUI
238,ALPIGER Raffael,20:44:04,37,M,SUI
239,Wyss Martin,20:46:25,48,M,SUI
240,DE BU Xander,20:48:30,-,M,BEL
241,MULLER Matthias,20:49:33,47,M,SUI
242,JORGE ALEXANDRE,20:51:48,51,M,SUI
243,REICHARDT Alexander,20:52:14,30,M,GER
244,STUPP Oliver,20:54:31,42,M,SUI
245,GEURTS Ghislain,20:55:56,42,M,NED
246,KLONOWSKI Slawomir,20:57:57,44,M,POL
247,DESCOMBES Tiphaine,20:58:12,32,F,SUI
248,SOTTAS Loic,20:58:14,32,M,SUI
249,HOFSTETTER Corinne,21:02:46,61,F,SUI
250,BOON Sander,21:04:44,47,M,NED
251,Borsikova Ludmila,21:04:57,36,F,SVK
252,SCHONBUCHER Albrecht,21:09:01,66,M,GER
253,Welten Kurt,21:09:16,51,M,SUI
254,Grilletto Nico,21:09:34,33,M,GER
255,FREI Andreas,21:09:38,51,M,SUI
256,SCHMID Manuel,21:09:43,45,M,SUI
257,NOEMI Low,21:11:22,-,F,SUI
258,GUT Conny,21:12:06,43,F,SUI
258,VOLKMER Dominik,21:12:06,33,M,GER
260,MARCHESI Daniel,21:14:55,47,M,SUI
261,CHEW HOWARD Erica,21:15:30,48,F,SUI
262,GLASER Mat,21:15:54,44,M,USA
263,DUNKEL Marco,21:19:53,36,M,SUI
264,LUIGI Staccoli,21:21:52,-,M,ITA
265,Steven Steven,21:22:50,27,M,NED
266,ROSCIOLI Andrea,21:23:21,55,M,ITA
267,PRUMBAUM Christophe,21:24:18,34,M,GER
268,ROEL Spierings,21:24:21,-,M,NED
269,BINDER Hubert,21:24:41,56,M,FRA
269,BINDER Marie,21:24:41,54,F,FRA
271,OLIVIA Roborgh,21:24:48,-,F,NZL
272,BACON Jonathan,21:27:25,49,M,GBR
273,BELE Pascal,21:27:47,47,M,FRA
274,SCHILLING Nicolas,21:28:23,42,M,FRA
275,EDELBACHER Bernhard,21:31:54,58,M,AUT
276,SCHILLING David,21:32:05,29,M,SUI
277,ZEKAJ DULI Myrvete,21:32:20,38,F,KOS
278,BOSMAN Joost,21:32:56,38,M,NED
279,KNOTH Heiko,21:35:40,59,M,GER
280,Berendsen Ralph,21:35:44,48,M,NED
281,POTTS Jonathan,21:35:52,34,M,GBR
282,GARNETT Matthew,21:35:58,40,M,GBR
283,Kujas Robert,21:39:13,36,M,GER
284,AMREIN Markus,21:40:09,42,M,SUI
285,Trischler Ingolf,21:40:27,54,M,GER
286,ISERNIA Ruggiero,21:40:41,55,M,ITA
287,AUGUSTO Mario,21:41:02,43,M,POR
288,EYER Marcel,21:44:14,46,M,SUI
289,LAMARE Quentin,21:44:29,44,M,FRA
290,Dubosson Fabien,21:45:15,37,M,SUI
291,Zukowska Joanna,21:45:47,35,F,POL
292,SCHERLER Remo,21:46:06,36,M,SUI
293,Buchheit Björn,21:48:31,39,M,GER
294,PASCAL Schaller,21:49:20,-,M,SUI
295,Borad Jorge,21:54:56,42,M,URU
296,Barros Alicia,21:54:57,41,F,URU
296,CESAR Carlino,21:54:57,-,M,ITA
298,CAMERON Andrew,21:55:00,39,M,IRL
298,MIRAMONTES Marcos,21:55:00,37,M,SUI
300,HAUF Thomas,21:55:01,35,M,GER
301,JANUSZEWSKI Cheryll,21:56:41,43,F,CAN
302,85929ANONYMOUS 3anonymous,21:58:41,-,M,FRA
303,CORINA Rust,21:58:45,-,F,SUI
303,RUST Christian,21:58:45,33,M,SUI
305,DE MINGO SANTIAGO Javier,21:58:50,44,M,ESP
306,Vitiello Claudio,22:00:00,40,M,ITA
307,MONAGHAN Jason,22:00:01,41,M,IRL
308,TIEFENBOCK Michael,22:00:30,45,M,AUT
309,ANSKAITIS Antanas,22:08:32,45,M,LTU
310,SLOSBERG Tanya,22:08:46,38,F,SUI
311,Corniche Jocelyn,22:10:58,54,M,SUI
312,Antonelli Emanuele,22:13:26,40,M,ITA
313,85929ANONYMOUS 4anonymous,22:15:57,-,M,GRE
314,RAZM Somayeh,22:16:40,41,F,IRI
315,BOCHATAY Tristan,22:17:11,25,M,SUI
316,KUHNE Andreas,22:18:52,52,M,SUI
317,Brennan Katie,22:19:43,26,F,GBR
318,GERBER FROSCH Stefanie,22:26:09,45,F,SUI
319,Laenen Maxim,22:27:08,34,M,BEL
319,WEGHE THOMAS Vande,22:27:08,-,M,BEL
321,AESCHLIMANN Morgan,22:31:21,32,M,SUI
322,AREFIEV OLEKSANDR,22:31:31,36,M,UKR
323,LINDBERG Jonathan,22:33:58,33,M,SWE
324,DELGADO Borja,22:35:21,-,M,ESP
325,PAPINI Davide,22:36:49,41,M,ITA
326,GNIADEK Tomasz,22:37:25,47,M,POL
327,KIND Christiane,22:38:51,39,F,GER
328,GRACA Vitor,22:40:59,40,M,POR
329,CHERBULIEZ Michel,22:41:10,53,M,SUI
330,Mulders Jolijn,22:42:42,44,F,NED
331,HEINZ Uwe,22:45:11,53,M,GER
332,KUHN Nicolas,22:45:28,48,M,FRA
333,VIDUR Paliwal,22:45:42,-,M,IND
334,Mascarucci Daniela,22:48:26,54,F,SUI
335,WINIAREK Leszek,22:49:20,51,M,POL
336,GEZELA Mariusz,22:49:48,44,M,POL
337,ATANASOV Konstantin,22:50:32,43,M,BUL
338,SIXIE CAO Alex,22:51:51,-,M,NOR
339,JOHANNES Sonke,22:52:33,58,M,SUI
340,Hoffmann Christophe,22:53:37,44,M,FRA
341,Cattoor Vincent,22:54:21,33,M,BEL
342,RECK Lukas,22:58:43,37,M,SUI
343,STEINER STAHLI Sandra,23:03:19,56,F,SUI
344,FAN Yu Hin Edwin,23:06:30,41,M,HKG
345,STEWART James,23:06:44,46,M,USA
346,ODER Pascal,23:12:00,65,M,FRA
347,Majstorovic Marko,23:12:17,37,M,BIH
348,BEUTLER Stefan,23:12:35,41,M,SUI
348,FIECHTER Marc,23:12:35,38,M,SUI
350,FAUTEUX Christian,23:15:35,46,M,CAN
350,Gordon Marc,23:15:35,53,M,GBR
352,JAKOBSSON Anders,23:15:41,48,M,FIN
353,MAUERER Ulrich,23:16:31,51,M,GER
354,ADAMSKI Krzysztof,23:18:07,39,M,POL
355,ROTHENBUHLER Andre,23:19:26,-,M,SUI
356,THOMAS Steinkellner,23:19:57,-,M,AUT
357,Perriard Laurent,23:20:43,57,M,SUI
358,GERTSCH Tina,23:24:41,39,F,SUI
359,KERN Martin,23:24:47,42,M,SUI
360,FRANZETTI Tiziana,23:25:11,50,F,ITA
361,BRADLEY Francis,23:25:20,53,,GBR
362,ALAM Sazzadul,23:25:29,41,M,SUI
363,GHALE Kanchha,23:26:27,52,M,FRA
364,PETER Schmid,23:26:51,-,M,SUI
365,MINERY David,23:27:16,-,M,SUI
365,SIMEON Balmer,23:27:16,-,M,SUI
367,GAHLER Remo,23:29:16,-,M,SUI
368,GRAF Martin,23:29:27,53,M,SUI
368,PERNET Chantal,23:29:27,51,F,SUI
370,MULLER Selina,23:29:39,34,F,SUI
371,WACKLING Sofia,23:32:45,45,F,SWE
372,KMET Michal,23:32:53,41,M,SVK
373,Wu Fred,23:33:08,37,M,HKG
374,Gailiunas Darius,23:33:21,45,M,LTU
375,PETRA Hauser,23:33:44,-,F,GER
375,Weilnau Carsten,23:33:44,51,M,GER
377,MATUS Petrek,23:35:09,-,M,SVK
378,LEONFORTE Angelo,23:35:14,49,M,ITA
379,LUCZAK GNIADEK MALGORZATA,23:35:26,50,F,POL
380,Lee Hui-Ping,23:37:37,47,F,TPE
381,Weber Brad,23:37:56,48,M,CAN
382,NELO Stotter,23:38:34,-,M,RSA
383,NEMETH Tamara,23:39:35,33,F,SLO
384,Rohonyi Georg,23:40:17,61,M,GER
385,Catapano Enrico,23:40:28,45,M,ITA
386,OJEFELT Laila,23:41:37,56,F,SWE
387,Pan Chunhua,23:43:48,53,F,CHN
388,BALMER Beat,23:44:31,44,M,SUI
388,HEIZMANN Thomas,23:44:31,55,M,GER
390,GRADT Thibault,23:45:27,43,M,FRA
391,STRIEWSKI Jonas,23:48:46,-,M,GER
392,FORSTER Urs,23:49:06,60,M,SUI
393,AHN Byeung Sik,23:50:46,51,M,KOR
394,Hummel Thomas,23:50:47,55,M,SUI
395,NORDSTROEM Niklas,23:53:12,-,M,SUI
396,PRONK Annelies,23:55:16,31,F,NED
396,VAN ULSEN Barry,23:55:16,52,M,NED
398,Weirather Johannes,24:00:07,39,M,GER
399,PESTONI Andrea,24:00:51,47,M,SUI
400,MICHEL Villars,24:01:10,-,M,SUI
401,BREU Pascal,24:02:30,36,M,SUI
402,Hearne Matthew,24:03:38,49,M,GBR
403,CHAN Wai,24:06:11,51,M,HKG
404,BAKKEREN Erik,24:06:59,-,M,CAN
405,SEQUEIRA Jose Manuel,24:08:14,61,M,VEN
406,Cosson Alfredo,24:08:16,48,M,VEN
407,MOURAD MURAD Iris,24:08:32,58,F,GER
408,FARIA ANDRE,24:10:07,49,M,BRA
409,GEISSBUHLER Adrian,24:15:29,37,M,SUI
410,Zufelde Markus,24:15:34,33,M,GER
411,KOCH Sonja,24:16:37,50,F,SUI
412,NIKOLOVA Sonya,24:17:46,55,F,BUL
413,Tomasini Reto,24:18:47,53,M,SUI
414,AMSLER Fredy,24:19:10,55,M,SUI
415,BRAIBANT Kevin,24:19:56,36,M,BEL
416,DE JONGE Raymond,24:20:08,39,M,NED
417,MONDEN Wouter,24:20:54,44,M,NED
418,KROKKE Lars,24:20:55,-,M,NED
418,NIJHUIS Fernando,24:20:55,39,M,NED
420,Haddad Luciana,24:23:48,45,F,BRA
421,HOGGER Dominik,24:24:11,51,M,SUI
422,AMOND Valentine,24:24:17,26,F,BEL
423,ENGER Halvdan,24:28:32,26,M,NOR
424,DE PAUW Jens,24:28:50,32,M,BEL
425,Atkins Tom,24:29:12,30,M,GBR
426,BHATTACHARYYA Arindam,24:30:29,45,M,SUI
427,Hermes Paul,24:30:41,57,M,LUX
428,TOMOSHI Saito,24:31:45,-,M,JPN
429,MARC Stampfler,24:31:55,-,M,FRA
430,DARNAND Emilie,24:32:26,44,F,FRA
431,BOUVERET Nicolas,24:33:26,42,M,BEL
432,Pang Siu Chuen,24:35:22,40,M,HKG
433,RAST Fabian,24:35:42,36,M,SUI
434,MAIBOLL Kira,24:38:13,53,F,DEN
435,CATALAN Adrian,24:39:20,-,M,GUA
436,RICHARD Morris,24:40:41,-,M,GBR
437,Sadowska Marta,24:41:36,41,F,POL
438,ZHONG Karen,24:41:56,-,F,USA
439,BARROS Dutra,24:43:36,-,M,BRA
440,WILDE Becca,24:44:21,-,F,GBR
441,EK Ida,24:45:03,35,F,SWE
442,SINGH Jonny,24:45:45,-,M,GBR
443,Anschell Nicole,24:45:46,33,F,GER
444,SACHIDANANDA PAI Sasang,24:47:38,-,M,IND
445,TIMOTHY Pauwels,24:48:08,-,M,BEL
446,ZHANG YU,24:48:11,40,F,CHN
447,RAHNIA Rivero,25:07:00,-,F,FRA
DNF,,,-,M,SUI
DNF,Sumida Chiho,,48,F,JPN
DNF,AEBY Patrick,,56,M,SUI
DNF,ALCOCK Roger,,51,M,GBR
DNF,AMBLOT Jeremy,,37,M,FRA
DNF,AMOND Laurent,,54,M,BEL
DNF,AMURGO Albert,,47,M,ESP
DNF,ANDRADE Raquel,,43,F,POR
DNF,ANGELA EMILY Castellani,,-,F,ITA
DNF,ARDASEER Daisy,,36,F,NED
DNF,ARN Christoph,,56,M,SUI
DNF,ASTERIS VAN DER MEIJ Dion,,-,M,NED
DNF,Atanasov Eduard,,27,M,BUL
DNF,BACHMAIER Martin,,46,M,GER
DNF,BERGER Hanspeter,,39,M,SUI
DNF,BERNHARD Eggenschwiler,,-,M,SUI
DNF,BIGLER Christophe,,41,M,SUI
DNF,BOLL Rebecca,,34,F,SUI
DNF,BONOMETTO Massimo,,57,M,ITA
DNF,BRACCIALINI Matteo,,47,M,ITA
DNF,brenn Nina,,45,F,SUI
DNF,CADUFF Sandro,,45,M,SUI
DNF,Carboni Cyril,,50,M,FRA
DNF,CHRISTEN Werner,,62,M,SUI
DNF,COFRADE PARTY Serge,,65,M,ESP
DNF,COOREMANS Christophe,,45,M,BEL
DNF,DALLA FONTANA Silvia,,33,F,ITA
DNF,DANIKEN NATHALIE Von,,-,F,SUI
DNF,Dauchez Christophe,,52,M,FRA
DNF,DAVIS Brendan,,35,M,IRL
DNF,DAVIS Niall,,39,M,IRL
DNF,DE FREITAS Michael,,66,M,BRA
DNF,DONNEAU Maxime,,37,M,BEL
DNF,DRESCHER Manfred,,57,M,SUI
DNF,DUC NGUYEN Hoai,,-,M,VIE
DNF,DUMMEL Marcel,,38,M,GER
DNF,DUY THANH TAM Vo,,-,M,FRA
DNF,EDOY Odd,,67,M,NOR
DNF,EGGERSCHWILER Bernadette,,58,F,SUI
DNF,ESTERMANN Christina,,53,F,SUI
DNF,FAILLÉTAZ Sébastien,,33,M,SUI
DNF,FAKHREDDINE Tarek,,54,M,SUI
DNF,FERNANDEZ PUENTE Emilio,,46,M,ESP
DNF,FILADORO Mario,,44,M,FRA
DNF,FRANCIS Chan,,-,M,HKG
DNF,FREI Patrick,,49,M,SUI
DNF,Friedli Stefan,,33,M,SUI
DNF,GEBAUER Martin,,46,M,SUI
DNF,GEHRI Monika,,-,F,SUI
DNF,Good Erich,,62,M,SUI
DNF,GORGUS Yan,,35,M,FRA
DNF,GREGOR Daniela,,35,F,GER
DNF,Groner Marcel,,51,,SUI
DNF,HAAS Sebastian,,42,M,GER
DNF,Haensch Michael,,57,M,GER
DNF,HEEMSKERK Reinalda,,35,F,NED
DNF,Hermann Guido,,58,M,SUI
DNF,HERREN Yvan,,46,M,SUI
DNF,HOLDENER Daniela,,42,F,SUI
DNF,HU Lucy,,-,F,USA
DNF,HUITEMA Binne,,45,M,NED
DNF,HUMM Philipp,,46,M,SUI
DNF,IMHOLZ Barbara,,50,F,SUI
DNF,Iusuf Denis,,27,M,ROU
DNF,JACK Weber,,-,M,SUI
DNF,JASZCZUK Anna,,35,F,GER
DNF,JI?I Zenisek,,-,M,CZE
DNF,JORDANS Sander,,48,M,NED
DNF,JOST Gisela,,60,F,SUI
DNF,Jungo Philippe,,39,M,SUI
DNF,JURGENS Christian,,35,M,GER
DNF,Anonymous,,-,-,SUI
DNF,Kaufmann Gerhard,,40,M,AUT
DNF,KAVANAGH Gordon,,-,M,IRL
DNF,KIRBY Martin,,-,M,IRL
DNF,KISSER Nele,,26,F,GER
DNF,Klevleev Stepan,,29,M,SUI
DNF,KNAPP Brigitte,,51,F,GER
DNF,KOLLY Florian,,42,M,SUI
DNF,KRANZ Melanie,,-,F,GER
DNF,Lambert Sylvain,,50,M,FRA
DNF,LAMY Guillaume,,49,M,FRA
DNF,LI Chuan,,31,M,CHN
DNF,Luu Nancy,,37,F,NED
DNF,MARIO GOTTFRIED Moratto,,-,M,SUI
DNF,MARKUS Semar,,-,M,GER
DNF,MARUYAMA Kenichi,,51,M,JPN
DNF,Masui Yuhi,,51,M,JPN
DNF,MATTHIAS Reinhard,,-,M,SUI
DNF,MEURS Bob,,39,M,NED
DNF,MICHA Wyttenbach,,-,M,SUI
DNF,MING XIANG Lu,,-,M,TPE
DNF,MONN Flavio,,44,M,SUI
DNF,MULLER Tobias,,34,M,SUI
DNF,Murer Boris,,41,M,SUI
DNF,Muschinski Lennard,,21,M,GER
