Place,Runner,Time,Age,Gender,Country
141,GILBERT Kendra,8:36:44,-,F,USA
142,WENGER Joel,8:37:25,-,M,USA
143,WENNERGREN Josh,8:37:31,-,M,USA
144,STORRS Derek,8:38:16,-,M,USA
145,EREKSON Jordan,8:39:24,-,M,USA
146,WOODS Alexander,8:39:53,35,M,USA
147,TROMMER Marco,8:41:00,47,M,GER
148,TRAVNICEK Kathy,8:42:38,45,F,USA
149,ANDRADE Shawn,8:42:58,-,M,USA
150,FREUDENBERG Anna,8:43:40,38,F,USA
151,JOHANSSON Tyler,8:45:23,-,M,USA
152,LINDLEY Devin,8:45:47,-,M,USA
153,DIAMOND Nelson,8:46:19,-,M,USA
154,ROSSO Alice,8:46:39,-,F,ITA
155,MIGUEL SALVADOR Leandro,8:47:47,-,M,ESP
156,YOUNG Damon,8:48:26,-,M,USA
157,ANDERSON Jason,8:48:38,44,M,USA
158,WETTERBERG Sean,8:49:08,48,M,USA
159,SKIDMORE Aaron,8:49:46,-,M,USA
160,INOUYE Jared,8:51:14,50,M,USA
161,VAN ROE Jordan,8:51:24,-,M,USA
162,KLINGER Neil,8:51:34,34,M,USA
163,DAHL Danielle,8:52:48,-,F,USA
164,HICKENLOOPER Scott,8:53:21,33,M,USA
165,BARTON Dalton,8:53:38,-,M,USA
166,AUH Jason,8:54:34,29,M,USA
167,ANDERSON Steve,8:54:52,61,M,USA
168,COHEN Artie,8:54:56,-,M,USA
169,HAMM Blake,8:55:51,29,M,USA
170,ANDRES Fernando,8:56:54,44,M,ARG
171,FLAIGMORE Brian,8:57:22,-,M,USA
172,VANBLOMMESTEIN Christian,8:58:20,43,M,USA
173,BALASUBRAMANIAN Sridhar,8:59:05,39,M,USA
174,GARRARD Ben,8:59:21,47,M,USA
175,SMOTEK Nick,9:00:11,47,M,USA
176,STORRS Katie,9:00:33,39,F,USA
177,KAHALY Bobby,9:03:22,-,M,USA
178,De La Huerta Susilla Alex Roudayna,9:03:43,34,F,MEX
179,LOBDELL John,9:05:36,-,M,USA
180,HOWTON James,9:06:26,50,M,USA
181,TURLEY Richard,9:06:40,47,M,USA
182,REGALADO Cristina,9:07:46,34,F,USA
183,HALL Henry,9:08:17,27,M,USA
184,HARTSHORN Curtis,9:09:23,-,M,USA
185,FISHBEIN Daniel,9:10:28,-,M,USA
186,MIEDEMA Luke,9:10:35,-,M,USA
187,Moretz Jason,9:10:36,54,M,USA
188,MONTGOMERY Hannah,9:11:03,-,F,USA
189,WHITED Betsy,9:11:47,-,F,USA
190,MAXSON Glen,9:11:50,-,M,USA
191,STOLTZFUS David,9:11:53,-,M,USA
192,PRIEST Chad,9:12:01,40,M,USA
193,KASAVANA Brian,9:13:52,-,M,USA
194,FLINK Carl,9:16:18,46,M,USA
195,PAYNE Seth,9:16:50,-,M,USA
196,RAMA Christopher,9:17:04,-,M,USA
197,VEDDER Rachel,9:17:10,33,F,USA
198,CURTIS David,9:17:34,-,M,USA
199,PAOLUCCI Alessandro,9:17:45,-,M,ITA
200,Heath Ryan,9:18:49,47,M,USA
201,Zhang LiFang,9:18:59,35,F,CHN
202,SANDOVAL Oscar,9:21:01,32,M,USA
203,WHEATLEY Dan,9:22:26,-,M,USA
204,THOMPSON Alexander,9:24:07,38,M,USA
205,MILAM Evrhet,9:24:32,39,M,USA
206,STITES Ian,9:25:32,26,M,USA
207,WALBECK Isaac,9:25:35,-,M,USA
208,YANTES Branson,9:25:39,-,M,USA
209,CRAGUN Tyler,9:25:40,-,M,USA
210,MERTENS Chris,9:26:01,38,M,USA
211,DOYLE Blaine,9:26:09,-,M,USA
212,FROST Jared,9:27:26,48,M,USA
213,BRANDT Eric,9:27:48,54,M,USA
214,MURPHREE Josh,9:27:55,43,M,USA
215,Weir Adam,9:28:29,39,M,USA
216,CURTIS Bradley,9:28:44,62,M,USA
217,BRINCHI Zachary,9:30:22,-,M,USA
218,YARBROUGH Trent,9:32:29,-,M,USA
219,ZOLLINGER Parker,9:32:48,-,M,USA
220,SLACK Erik,9:33:18,-,M,USA
221,OBORN Patrick,9:34:20,52,M,USA
222,MYERS Bridger,9:34:56,-,M,USA
223,RATTANASRIAMPAIPONG Ronnakrit,9:35:06,34,M,THA
224,BROCA Francois,9:35:35,36,M,FRA
225,BRYANT Rob,9:35:44,-,M,USA
226,BRADY Ryan,9:39:19,48,M,USA
227,SICOTTE Jean Pierre,9:39:26,36,M,CAN
228,MCINTOSH Aubrey,9:39:37,-,F,USA
229,WELLS Bryan,9:41:09,56,M,USA
230,BECKMAN Alexander,9:41:44,34,M,USA
230,HEAPS Matt,9:41:44,52,M,USA
232,VOGEL Mark,9:42:21,52,M,USA
233,CARROLL Sam,9:42:52,-,M,USA
234,LEE James,9:43:41,-,M,CAN
235,PERRY Scott,9:44:06,29,M,USA
236,CARTWRIGHT Nathan,9:45:24,-,M,USA
237,RIZZIO Eric,9:45:30,33,M,USA
238,MCDONOUGH Tyler,9:46:35,-,M,CAN
239,NUMMERDOR Jennifer,9:46:56,33,F,USA
240,GUENTHER Rebecca,9:47:09,45,F,USA
241,KING Jonathan,9:47:33,31,M,USA
242,HADLOCK Taylor,9:48:36,-,M,USA
243,WOOD Zachary,9:50:04,30,M,USA
244,HARRIGAN Ellie,9:50:22,-,F,USA
245,Hendershott Melissa,9:50:32,36,F,USA
246,LIPP Erin,9:51:16,-,F,USA
247,DAVIS Tina,9:52:09,-,F,USA
248,FREDERICKS Candace,9:53:13,47,M,USA
249,BANISADR Bahram,9:53:53,32,M,USA
250,FORD Adam,9:54:20,-,M,USA
251,LEWIS Benton,9:54:36,-,M,USA
252,Felix Rick,9:54:46,60,M,USA
253,PHILLIPS Brittney,9:55:10,-,F,USA
253,WILLIAMS Lyndell,9:55:10,42,M,USA
253,WILLIAMS Morgan,9:55:10,37,F,USA
256,YOUNG Kevin,9:55:14,48,M,USA
257,KACHEL Allie,9:56:19,-,F,USA
258,BACHRODT Craig,9:56:28,56,M,USA
259,EGGERT Chris,9:56:59,41,M,USA
260,KRUIT Eli,9:57:17,-,M,USA
261,LOVINGOOD Trevor,9:59:58,-,M,USA
262,MURPHY Rebecca,10:00:08,42,F,USA
263,PHILLIPS Jace,10:01:15,30,M,USA
264,BARTEL Annette,10:01:34,-,F,USA
265,STREET Matthew,10:02:00,-,M,USA
266,ROWE Daniel,10:02:10,47,M,USA
267,OLSCHNER Matthew,10:03:47,-,M,USA
268,Wirth Theo,10:04:29,60,M,USA
269,TISCHER Jason,10:04:34,50,M,USA
270,MROWIEC Michal,10:04:35,-,M,USA
271,BELL Michael,10:05:20,35,M,USA
272,HALL Morgan,10:05:45,45,M,USA
273,Medeiros Michael,10:06:00,39,M,USA
274,ALMON Zach,10:06:30,-,M,USA
275,KLATY Darren,10:06:48,34,M,USA
276,BLACK Porter,10:08:13,-,M,USA
277,TAYLOR Kirby,10:08:17,-,F,USA
278,nowak Sean,10:09:01,48,M,USA
279,MISIAK Erik,10:09:17,32,M,USA
280,TAIT Trevor,10:12:16,-,M,USA
281,90749ANONYMOUS 1anonymous,10:12:51,37,M,USA
281,NEUGARTEN Jesse,10:12:51,-,M,RSA
283,DILL Karl,10:14:14,-,M,GER
284,WRIGHT Sam,10:15:29,43,M,USA
285,BEGAY Jude,10:17:06,37,M,USA
286,RITCHIE Chris,10:18:25,56,M,USA
287,SLIGHTING Brad,10:19:31,47,M,USA
288,CARMAN Shannon,10:19:58,-,F,USA
289,DAVISON TED,10:20:14,52,M,USA
290,COLBERT Robbie,10:20:17,51,M,USA
291,JONES Kade,10:20:18,36,M,USA
292,QUEEN Logan,10:20:32,-,M,USA
293,WANG Shuran,10:21:22,26,F,CHN
294,GANNON Brad,10:22:28,37,M,USA
295,ELLIS Jay,10:22:30,-,M,USA
296,BURNS Kyle,10:22:31,45,M,USA
297,HAYDIN Kaitlyn,10:22:33,-,F,USA
298,HARVEY Zach,10:23:35,30,M,USA
299,DAVIS Tim,10:23:37,57,M,USA
300,FELDMAN Mike,10:23:43,53,M,USA
301,Alli Ahmad,10:23:46,45,M,RSA
302,Shupp Aaron,10:23:54,45,M,USA
303,DUBOIS Matthew,10:24:25,42,M,USA
304,90749ANONYMOUS 2anonymous,10:24:58,37,M,USA
305,PILLATSCH John,10:25:13,50,M,USA
306,Ryan Michelle,10:27:08,54,F,USA
307,LIPPERD Samantha,10:31:26,33,F,USA
308,KENNEDY Kc,10:31:33,58,F,USA
309,TURKSEVER Said,10:31:43,31,M,TUR
310,LANGFORD John,10:32:06,71,M,USA
311,ACHARTE Jacob,10:33:00,-,M,USA
312,GREENE Zachary,10:33:30,32,M,USA
313,PATTON William,10:33:40,-,M,USA
314,BOWLING Mark,10:34:01,29,M,USA
315,KAWASAKI Keizo,10:34:14,49,M,JPN
316,BERMAN Josh,10:34:41,-,M,CAN
317,GILLIGAN Sarah,10:35:09,-,F,USA
318,VERETTO Matthew,10:36:32,-,M,USA
319,Parker Joshua,10:36:33,43,M,USA
320,VALLEFUOCO Sean,10:36:58,-,M,USA
321,KOLBAY Patrick,10:37:51,31,M,USA
322,JOLLEY Adam,10:38:00,-,M,USA
323,PERRY Taylor,10:38:07,-,M,USA
324,FLOWER Charlotte,10:38:53,-,F,USA
325,JOHNSON Jeremy,10:39:35,47,M,USA
326,BURAPAVONG Witchawat,10:40:36,38,M,THA
327,SLUSHER Scott,10:41:34,54,M,USA
328,SEEGMILLER Madison,10:41:59,-,F,USA
329,JOHNSON Kristofer,10:42:09,49,M,USA
330,BEEBE Chuck,10:43:22,65,M,USA
331,RUTTENS Koen,10:44:03,57,M,USA
332,HUGHES Terence,10:44:04,29,M,USA
333,GALBRAITH Kevin,10:48:39,58,M,USA
334,GALBRAITH Kimball,10:51:03,59,M,USA
335,HOLT Jaime,10:51:13,40,F,USA
336,HAWES Nicholas,10:52:08,-,M,USA
337,LEE Jacob,10:52:39,29,M,USA
338,Dube Tanmoy,10:53:18,44,M,IND
339,Nicolau Igor,10:53:21,39,M,USA
340,MADSEN Dan,10:53:38,-,M,USA
341,BURGESS Kyle,10:53:47,-,M,USA
342,ASHCRAFT Brent,10:54:55,65,M,USA
343,HAEFFELE David,10:55:01,45,M,USA
344,DE LA CRUZ Elder,10:55:50,-,M,GUA
345,MASSINGILL Regina,10:56:29,41,F,USA
346,VIGNARD Tom,10:56:59,39,M,USA
347,JONES Kenny,10:57:19,45,M,USA
348,Menin Luca,10:57:24,56,M,ITA
349,BANG Kasey,10:57:59,25,M,USA
350,KROMER Ryan,10:58:35,30,M,USA
351,DOWNARD Becka,10:59:43,40,F,USA
352,MACEY Joe,11:01:03,-,M,USA
353,GOOD Colton,11:01:43,-,M,USA
354,WYMAN Aaron,11:03:31,49,M,USA
355,EELLS Shaggy,11:04:32,-,M,USA
356,GREEN David,11:05:47,45,M,USA
357,MACEY Brian,11:05:48,-,M,USA
358,CLAYTON John,11:05:50,38,M,USA
359,SAVAGE Blake,11:06:09,36,M,USA
360,TORSAK Allyson,11:07:48,-,F,USA
361,LOPEZ Gabriel,11:07:50,51,M,USA
362,ALEKSEVITCH Stefan,11:07:51,-,M,USA
363,RYMER Josh,11:07:52,-,M,USA
364,MORGENEGG Gavin,11:07:55,-,M,USA
365,CORNWELL Nich,11:08:30,44,M,USA
366,WILLIAM HALL Jeffrey,11:08:37,51,M,USA
367,BOEHLER Nathaniel,11:08:44,29,M,USA
368,Phillips Josh,11:08:51,44,M,USA
369,LARSEN Chase,11:09:19,38,M,USA
370,SUNE Aniruddha,11:09:43,37,M,IND
371,DARLING Elizabeth,11:09:45,-,F,USA
372,BELL Brittany,11:09:46,-,F,USA
373,WICKE Danny,11:10:54,-,M,USA
374,SCHMIDT Kathryn,11:11:34,58,F,USA
375,ASHCRAFT Ben,11:11:59,53,M,USA
375,BILANZICH Josh,11:11:59,-,M,USA
377,RAMIREZ SMITH Cindy,11:12:23,50,F,USA
378,DUNN Mackay,11:12:59,-,M,USA
379,MORLEY Cole,11:13:06,34,M,USA
380,GANNON Thomas,11:13:24,-,M,USA
381,BRADLEY Sean,11:13:27,30,M,USA
382,AU Duc,11:13:51,60,M,USA
383,RAMOS SOLIS Fredy,11:14:39,-,M,USA
384,MCGREGOR David,11:15:22,35,M,AUS
385,SUCHARDA Erin,11:15:23,-,F,CAN
386,SMITH Max,11:17:27,-,M,USA
387,CARLING Mallary,11:19:07,-,F,USA
388,CLARE Missy,11:19:10,-,F,USA
388,CLARE Sean,11:19:10,-,M,GBR
390,VAN TASSELL Catherine,11:19:42,44,F,USA
391,KALIAN Kacey,11:19:43,42,M,USA
392,WEBSTER Wes,11:20:08,-,M,USA
393,BAUMHOVER James,11:21:11,44,M,USA
394,OPPLIGER Ruth,11:21:26,-,F,USA
395,GUBLER Danielle,11:22:02,39,F,USA
396,MOODY Adam,11:22:39,44,M,USA
397,ANDERSON Josh,11:24:38,-,M,USA
398,WILSON Liam,11:24:50,23,M,USA
399,MOWER Clark,11:25:32,57,M,USA
400,GRANSINGER Amber,11:26:20,-,F,USA
401,LIZOTTE Sarah,11:26:30,-,F,USA
402,NISSEN Jake,11:27:39,-,M,USA
403,SPERRY Grant,11:27:47,61,M,USA
404,WEED Liam,11:28:49,-,M,USA
405,DRURY Carmen,11:29:10,36,F,USA
406,JACOBS Brad,11:30:53,51,M,USA
407,THORNTON Parker,11:33:47,-,M,USA
408,TREECE Brooke,11:34:01,-,F,USA
409,MUZA Matej,11:35:05,-,M,CRO
410,ZANG Shu,11:35:25,-,M,USA
411,JAHNSEN Seth,11:37:59,-,M,USA
412,HODGE Tom,11:38:11,58,M,USA
413,BISSING Mark,11:39:55,63,M,USA
414,Martin Ryan,11:40:03,55,M,USA
415,SCHWEIZER Beth,11:40:15,58,F,USA
416,Peterson Brittany,11:42:27,38,F,USA
417,LANGFORD Michael,11:42:35,52,M,USA
418,SCOVILLE Caleb,11:43:19,-,M,USA
419,WILLIAMS Michael,11:43:49,50,M,USA
420,ZOLLINGER Matthew,11:44:25,-,M,USA
421,BUTTERWORTH Blaine,11:44:26,61,M,USA
422,JENSEN Rian,11:44:56,-,F,USA
423,BAGLEY Ryan,11:46:34,36,M,USA
424,RICH Matt,11:48:03,49,M,USA
425,BUETTNER Josh,11:48:22,-,M,USA
426,FROST Ryan,11:48:30,38,M,USA
427,LEE Jae Hoon,11:49:30,58,M,USA
428,ROBERTS Jacob,11:49:40,34,M,USA
429,ONG Karen,11:52:40,40,F,USA
430,MCDONALD Hugh,11:52:56,-,M,USA
431,WHEELESS Mason,11:53:00,-,M,USA
432,MCCANTS James,11:53:04,29,M,USA
433,CARLSON Gregg,11:53:07,44,M,USA
434,CAN Isidoro,11:54:26,44,M,USA
435,DAVIS Ricardo,11:54:47,-,M,USA
435,DEMARSH Samantha,11:54:47,33,F,USA
437,COOK Michael,11:56:31,53,M,USA
438,BONTHRON Erin,11:57:13,33,F,USA
438,CORADINI Lena,11:57:13,42,F,USA
440,DEVERNOE David,11:58:04,51,M,USA
441,BONDAREV Andrew,12:01:03,37,M,USA
442,LUKE Eric,12:01:19,34,M,USA
443,WOODS Douglas,12:02:26,64,M,USA
444,TAIT Simon,12:02:43,-,M,USA
445,CIACCO Alex,12:02:46,-,M,USA
446,KURIHARA Tomohito,12:03:28,40,M,JPN
447,MAISEL Paul,12:03:30,54,M,USA
448,SCOTT Rebecca,12:04:06,35,F,USA
449,BUNCH Daniel,12:04:51,57,M,USA
450,SOBKOVIAK Dan,12:07:02,63,M,USA
451,RUTHERFORD Ross,12:08:07,-,M,USA
452,LOTZ Jason,12:11:04,-,M,USA
453,TICU Mirabela,12:11:26,41,F,USA
454,STOKER Quentin,12:11:57,39,M,USA
455,ROBINSON Nathan,12:12:11,53,M,USA
456,GOWER Corey,12:12:51,47,M,USA
456,MORRISON Collin,12:12:51,-,M,USA
458,PATEL Atit,12:13:06,-,M,USA
459,GARCIA SALGADO Ivan,12:13:28,24,M,MEX
460,HOLLIS Gerry,12:15:09,56,M,USA
461,PHILLIPS Michael,12:16:37,40,M,USA
462,LARSON JULIANA,12:16:49,56,F,USA
463,YOUNG Christina,12:17:47,-,F,USA
464,CHANDLER Flint,12:18:30,-,M,USA
465,ROMANZO Natalia,12:19:19,-,F,USA
466,KUNZELMAN Joseph,12:20:44,-,M,USA
467,SEMINOFF Tim,12:23:21,66,M,USA
468,SUN Li,12:23:32,54,M,CHN
469,KAO Wade,12:23:49,50,M,USA
470,WEAVER Claudia,12:24:17,47,F,USA
471,STANGARONE Sal,12:27:02,-,M,USA
471,SUCIK Ron,12:27:02,42,M,USA
473,BOWLING Casey,12:27:32,45,M,USA
474,MANI Coumarane,12:27:40,-,M,USA
475,DAVID DRASBEK James,12:28:24,-,M,USA
476,Haws Joshua,12:28:33,33,M,USA
477,MARKEY Jason,12:28:34,-,M,USA
477,PINAULT Damien,12:28:34,52,M,USA
479,DRAPER Isaac,12:30:28,-,M,USA
480,LANE Candy,12:31:49,-,F,USA
481,FISHER Hugh,12:32:35,-,M,USA
482,CANCIAN Stefan,12:33:12,-,M,CAN
483,TAIT Nelson,12:35:02,-,M,USA
484,MULLEN Michael,12:35:58,49,M,USA
485,ESSLING Brian,12:36:02,-,M,USA
486,COATS Caroline,12:37:55,-,F,USA
487,SCHULTZ Hank,12:38:11,-,M,USA
488,CIACCO Lucas,12:38:31,-,M,USA
489,TAYLOR II Todd,12:38:32,-,M,USA
490,ODONNELL Jared,12:38:36,-,M,USA
491,DELLI Sammy,12:38:37,-,F,USA
492,DE CHECCHI Loic,12:38:52,39,M,FRA
493,PUTNAM Gabriel,12:38:59,-,M,USA
494,WEST Kyle,12:39:40,-,M,USA
495,CUSTENBORDER Steve,12:39:52,-,M,USA
496,ORNDORFF Tate,12:42:22,-,M,USA
497,SURD Jessica,13:01:27,-,F,USA
DNF,90749ANONYMOUS 3anonymous,,37,F,USA
DNF,ABRAMSON Scott,,-,M,USA
DNF,ABU HASAN Zulhazmi,,53,M,MAS
DNF,ANDERSEN Erik,,42,M,USA
DNF,ANDERSON Marie,,57,F,USA
DNF,BAJPAI Ambareesh,,-,M,USA
DNF,BECKER Henry,,-,M,USA
DNF,BOHNSACK Shaun,,43,M,USA
DNF,BONNEMA Ahren,,-,M,USA
DNF,BONNEMA Guadalupe,,-,F,USA
DNF,BOSHARD Lisa,,-,F,USA
DNF,BOZZELLI Andrew,,-,M,USA
DNF,BRIGGS Bobby,,47,M,USA
DNF,BRUNN Chris,,-,M,USA
DNF,BRUNNER Cyril,,-,M,USA
DNF,CAMPBELL Stephen,,55,M,USA
DNF,CANCIAN Cristian,,-,M,CAN
DNF,CARMONA Dylan,,-,M,USA
DNF,CAROLAN Allison,,41,F,USA
DNF,CHAMBERLAIN Hunter,,-,M,USA
DNF,Christian Schroeder Christian,,41,M,GER
DNF,COLE Michael,,60,M,USA
DNF,COOK Jameson,,-,M,USA
DNF,COURTNEY Tracy,,47,F,USA
DNF,CRAIG Matt,,51,M,USA
DNF,CRAIG Sean,,48,M,USA
DNF,CRAMER Daniel,,44,M,USA
DNF,DALY John,,61,M,USA
DNF,DARRIEUX Sylvain,,-,M,FRA
DNF,DELGADILLO Carlos,,-,M,MEX
DNF,DENNIS Chad,,-,M,USA
DNF,DORAIS Andrew,,49,M,USA
DNF,DRURY Zach,,-,M,USA
DNF,Evren Senol,,58,M,USA
DNF,FARMER Russell,,-,M,USA
DNF,FAULKNER Eddie,,-,M,USA
DNF,FIMPLE Misty,,-,F,USA
DNF,FLANAGAN Kassy,,-,F,USA
DNF,FOLEY Scott,,-,M,USA
DNF,FOVELLE Amaury,,-,M,FRA
DNF,GARCIA Marisela,,-,F,USA
DNF,GIOE Joseph,,-,M,USA
DNF,GONZALEZ TUCHMANN Julieta,,-,F,MEX
DNF,GOODE Kelly,,55,F,USA
DNF,GREGORY Kyle,,-,M,CAN
DNF,HARCUM Jason,,41,M,USA
DNF,HOELPER Molly,,-,F,USA
DNF,HOFF Brent,,40,M,USA
DNF,HOGG Matthew,,62,M,USA
DNF,HOLLIS Ann,,57,F,USA
DNF,HWA PARK Soon,,-,F,USA
DNF,JOHANNING VARGAS Manfred,,-,M,CRC
DNF,JOSEPH LIAU Ezra,,-,M,USA
DNF,KERSJES Lauren,,33,F,USA
DNF,KNUTSON Sarah,,35,F,USA
DNF,LEE Haneul,,33,M,KOR
DNF,LEE Joshua,,48,M,USA
DNF,LI Zhiqiang,,45,M,CHN
DNF,Logins Guntars,,32,M,LAT
DNF,MAHIN Sophia,,-,F,USA
DNF,MARSHALL Saladine,,-,M,USA
DNF,MCDERMOND Frankie D,,-,M,USA
DNF,MCGOWAN Paul,,-,M,USA
DNF,MCGREGOR ANDREW,,33,M,AUS
DNF,MOELLERING Jill,,-,F,USA
