Place,Runner,Time,Age,Gender,Country
1,DENG Guomin,19:10:34,35,M,CHN
2,QIN Guidu,19:20:52,32,M,CHN
3,DAUWALTER Courtney,19:21:22,39,F,USA
4,Murata Ryo,20:27:14,32,M,JPN
5,NISHIKATA Hayato,20:59:36,32,M,JPN
6,BOUCHEIX Alexandre,21:02:14,33,M,FRA
7,DOI Takashi,21:26:12,43,M,JPN
8,Itagaki NAGISA,21:41:47,40,M,JPN
9,WONG Ho Chung,21:48:31,37,M,HKG
10,SAGUCHI Tatsuya,21:57:46,44,M,JPN
11,KAWASAKI Takamaru,21:59:05,32,M,JPN
12,maeda akihiro,22:10:26,34,M,JPN
13,Liu Yang,22:48:01,36,M,CHN
14,Mizuno Junsuke,22:53:48,39,M,JPN
15,Iwatare Shin,23:35:32,44,M,JPN
16,SEIMIYA Yukari,23:36:55,35,F,JPN
17,ISHIKAWA Yoshihiko,23:44:28,36,M,JPN
18,ARAKAWA Jun,23:49:00,41,M,JPN
19,C LEE Anthony,23:56:01,30,M,USA
20,Abe Yosuke,24:07:05,36,M,JPN
21,IKEHATA Takuya,24:22:00,32,M,JPN
22,ITATANI TOMOYA,24:29:55,49,M,JPN
23,UTSUNOMIYA Hitoshi,24:47:43,46,M,JPN
24,GOTO Norihito,24:58:16,46,M,JPN
25,SHIGEMOTO Yukio,24:58:40,35,M,JPN
26,ENPUKU Hideki,25:00:48,45,M,JPN
27,KOBAYASHI RYOHEI,25:01:46,45,M,JPN
28,JOVANOVIC Velibor,25:04:47,44,M,SLO
29,sumida kazuo,25:32:19,52,M,JPN
30,IWANAMI Junji,25:51:29,52,M,JPN
31,YOSHIDA Hideaki,25:57:16,49,M,JPN
32,niwa Nozomu,25:59:26,45,M,JPN
33,MIZUTANI KANTA,26:06:10,23,M,JPN
34,YAN Angie Chi Yee,26:15:46,33,F,HKG
35,iino Wataru,26:21:39,45,M,JPN
35,TODA Yoshiki,26:21:39,41,M,JPN
37,YAMAMOTO Yohei,26:26:22,48,,JPN
38,Nakatani Ryota,26:28:41,33,M,JPN
39,JAMES MORTIMER Peter,26:32:09,43,M,GBR
40,HOSOKAWA Yumi,26:34:02,50,F,JPN
41,takahashi Junpei,26:35:29,44,M,JPN
42,Fukuhara Yuichi,26:38:54,45,M,JPN
43,SEITA Koki,26:40:31,38,M,JPN
44,TAKESUE Shinya,26:42:48,41,M,JPN
45,YANO Junko,26:46:03,50,F,JPN
46,CAZORLA Julien,26:56:11,46,M,FRA
47,YAMAMOTO RYOMA,27:02:19,31,M,JPN
48,SAKURAI Yuuta,27:04:22,44,M,JPN
49,KAMAYAMA Hodaka,27:05:43,40,M,JPN
50,CHOI HUNYOUNG,27:08:11,38,M,KOR
50,Jang Dongkuk,27:08:11,48,M,KOR
50,Yoon Youngmin,27:08:11,47,M,KOR
53,Bourgoin Pierre,27:14:42,34,M,FRA
54,KOMATSU Hiroto,27:16:05,45,M,JPN
55,IWAKUMA Toru,27:19:22,55,M,JPN
56,MAKINO Takahiro,27:19:34,37,M,JPN
57,CLELLAND WILLIS Maxwell,27:19:53,34,M,USA
58,Furudate Manabu,27:20:57,42,M,JPN
59,SATO SOSUKE,27:21:59,45,M,JPN
60,liu jun,27:22:40,37,F,CHN
61,Shinya Yuki,27:27:13,31,F,JPN
62,TSUBOI MIHO,27:27:35,37,F,JPN
63,Mano Yukihiro,27:28:11,32,M,JPN
64,SAWA MICHITO,27:30:01,43,M,JPN
65,EDAMOTO Kanako,27:32:12,33,F,JPN
65,OSE Kazufumi,27:32:12,43,M,JPN
67,KAZUHIRO Uesugi,27:36:15,44,M,JPN
68,Fujio Atsushi,27:49:02,51,M,JPN
68,IKUTA Takhiro,27:49:02,41,M,JPN
70,UMEMOTO Masataka,27:50:09,41,M,JPN
71,ONITSUKA Tomonori,27:51:00,44,M,JPN
72,MIZUKOSHI Masato,27:55:59,44,M,JPN
73,White Jeremy,28:00:55,45,M,NZL
74,MURAMATSU Hidenori,28:04:27,32,M,JPN
75,Wakaoka Takuya,28:04:52,40,M,JPN
76,ITO Yusuke,28:06:46,41,M,JPN
77,HIKICHI Ryo,28:08:30,44,M,JPN
78,KAWAUCHI KAZUAKI,28:09:51,30,M,JPN
79,FURUTA Shigeru,28:09:52,54,M,JPN
80,OKUMURA Tomoaki,28:11:23,41,M,JPN
81,CHIBA JOJI,28:11:56,34,M,JPN
82,OKUNOMIYA Shunsuke,28:17:35,45,M,JPN
83,FUKABORI Yosuke,28:32:30,44,M,JPN
84,IJIMA Kenichi,28:37:47,61,M,JPN
85,Kojima Michio,28:42:34,50,M,JPN
86,KAMATA Kohei,28:44:42,46,M,JPN
87,AKITA Nobuhiro,28:45:02,45,M,JPN
88,ABE Shinya,28:45:50,44,M,JPN
89,NAKAMURA HAYATO,28:48:45,38,M,JPN
