Place,Runner,Time,Age,Gender,Country
69,GOBAILLE Mathieu,26:07:23,45,M,FRA
70,NIEUWENHUIS Daan,26:15:09,32,M,NED
71,GOGUET Jeremy,26:15:18,36,M,FRA
72,KOPF Maximilian,26:18:15,32,M,AUT
73,alvarez morales jesus,26:18:30,45,M,ESP
74,Karykas Alexandros,26:22:50,32,M,GRE
75,CLARK Alyssa,26:25:13,31,F,USA
76,COLLOUD Arnaud,26:26:03,35,M,FRA
77,IKEHATA Takuya,26:28:52,32,M,JPN
78,Contré Fabien,26:30:17,38,M,FRA
79,CREHAN Matthew,26:30:27,39,M,AUS
80,BOURGUENOLLE Pierre-Arnaud,26:37:53,37,M,FRA
81,Fumo Helio,26:41:50,41,M,POR
82,Tales Diego,26:48:41,36,M,BRA
83,MAIORA Maite,26:50:35,44,F,ESP
84,PEREZ FERNANDEZ Daniel,26:51:33,45,M,ESP
85,GALLAY Arnaud,26:52:30,37,M,FRA
86,ROUANET Renaud,26:55:32,46,M,FRA
87,NANASZKO Michael,26:58:10,42,M,USA
88,Csillag Eszter,27:01:09,39,F,HUN
89,KLAKEGG FENRE Mari,27:05:54,-,F,NOR
90,VRIENS Lodewijk,27:06:52,32,M,NED
91,Cuny Florent,27:07:22,35,M,FRA
92,Thibault Lopez Pacome,27:09:09,31,M,FRA
93,MELNYK Oleksii,27:11:24,38,M,UKR
94,CRELLIN ALEXIS,27:12:25,39,F,USA
95,NAKACHE Maryline,27:16:18,40,F,FRA
96,Cantero Cuesta Javier,27:18:18,33,M,ESP
97,Perona Edouard,27:19:52,40,M,FRA
98,BROCHARD MARC ANTOINE,27:23:41,35,M,FRA
99,SAUERZAPF Volker,27:25:02,47,M,AUT
100,MICHAUD Kevin,27:26:37,33,M,FRA
101,GHIRARD Florent,27:27:21,44,M,FRA
102,COCHRANE Simon,27:30:04,40,M,NZL
103,DELILLE Remi,27:32:27,42,M,FRA
104,Antila Johanna,27:33:13,44,F,FIN
105,MASTROTTO Roberto,27:35:11,37,M,ITA
106,FERNANDEZ Johan,27:36:54,45,M,FRA
107,MILLER JOE,27:38:19,36,M,USA
108,GUILLAUME BENOIT,27:41:04,36,M,FRA
109,clement Paul,27:41:30,36,M,FRA
110,ABERG Jakob,27:45:25,33,M,SWE
111,LOITRON Damien,27:45:54,38,M,FRA
112,GARNIER David,27:47:31,40,M,FRA
113,BANNWARTH Claire,27:47:58,35,F,FRA
114,MARTIN Arnaud,27:48:43,29,M,FRA
115,OLIVIER Francois,27:49:22,34,M,FRA
116,LEONIDOU Viktor Olov,27:50:59,30,M,CYP
117,CHRETIEN Clement,27:56:08,35,M,FRA
118,MCMONAGLE Michael,27:56:40,34,M,USA
119,GAUDINAUD Thomas,27:57:11,34,M,FRA
120,VAN DER VEEN Noor,27:57:13,31,F,NED
121,MCNAMARA Chris,27:57:23,54,M,CAN
122,Cooper Scott,27:58:05,36,M,CAN
123,JAMBOU Clement,27:58:08,33,M,FRA
124,SALINAS Emmanuel,27:58:36,36,M,CHI
125,Hochholzer Wolfgang,28:00:05,41,M,GER
126,Debil Caux Victor,28:01:42,42,M,FRA
127,DESLOGES Gregoire,28:02:20,35,M,FRA
128,BOHARD Manon,28:07:06,33,F,FRA
129,MORIN Olivier,28:10:01,47,M,FRA
130,Nicolas Benjamin,28:12:13,33,M,FRA
131,VAN VOOREN Laura,28:18:22,34,F,BEL
132,Perche Marco,28:20:31,26,M,FRA
133,LE ROUX Aubin,28:27:14,26,M,FRA
134,GRANT Sophie,28:38:05,41,F,GBR
135,SCHINDLER Louis,28:38:26,47,M,NZL
136,Williams Sam,28:39:18,29,M,AUS
137,ATTIA Benjamin,28:40:47,36,M,FRA
138,McRae Hannah,28:41:16,30,F,AUS
139,Bidault Justin,28:42:01,34,M,FRA
140,Pavelka Ondřej,28:44:11,31,M,CZE
141,BORGLUM Ture Dahl,28:44:15,42,M,DEN
141,ROHART Ludwig,28:44:15,35,M,FRA
143,DELASOIE Melanie,28:44:43,34,F,SUI
144,JEAN Dominique,28:44:55,39,M,FRA
145,MEYRONEINC Jean Jacques,28:49:02,45,M,FRA
146,CLARK Douglas,28:50:33,45,M,GBR
147,JACQUOT Brice,28:54:54,44,M,FRA
148,Vainert Jiri,28:55:35,54,M,CZE
149,MENDEZ Sylvain,28:58:10,35,M,FRA
150,ALLEN James,29:09:18,31,M,GBR
151,ATKINS BENJAMIN,29:11:28,51,M,USA
152,VIGIER Brice,29:11:33,43,M,FRA
153,WEBER Jonathan,29:14:48,38,M,FRA
154,DOS SANTOS Sebastien,29:15:45,42,M,FRA
155,Michellier Simon,29:16:07,40,M,FRA
156,Butorac Marijan,29:17:02,46,M,CRO
157,Zinani Juan Pablo,29:19:00,38,M,ARG
158,GIRARD Matthieu,29:19:43,52,M,SUI
159,TOMKINS Ryan,29:19:50,35,M,AUS
160,Cloarec Mathieu,29:20:00,33,M,FRA
161,EL HALLOUF GONZALEZ Ismael,29:23:19,45,M,FRA
162,Remize Julien,29:24:37,40,M,FRA
163,POURCHET Martin,29:24:49,34,M,FRA
164,Martin Rogan,29:25:58,40,M,GBR
165,FILOCHE Fabien,29:26:44,34,M,FRA
166,Rascalou Benjamin,29:30:30,34,M,FRA
167,Hogan Kelsey,29:32:24,29,F,CAN
168,Fiaschi Jacopo,29:36:48,43,M,ITA
169,POLLESTAD Anne-Sofie,29:38:49,39,F,NOR
170,Klizan Jaroslav,29:39:43,47,M,SVK
171,DOULS Benoit,29:39:53,37,M,FRA
172,JOLY Renaud,29:40:05,39,M,FRA
173,MARCUCCILLI Jeremie,29:41:31,43,M,FRA
174,Bodet Maxime,29:42:24,33,M,FRA
175,BAQUEDANO ABAUNZA Inigo,29:43:14,43,M,ESP
176,Kurmanbayev Altay,29:44:21,37,M,KAZ
177,JULLIEN Yannick,29:46:28,36,M,FRA
178,MATEJ Palenik,29:46:55,32,M,SVK
179,YAMADA Yosuke,29:47:04,42,M,JPN
180,BENSUSSAN David,29:47:46,38,M,FRA
181,Bamford Nicholas,29:48:12,38,M,GBR
182,COUZON Baptiste,29:50:52,33,M,FRA
183,LAFFITTE Matthieu,29:58:49,40,M,FRA
184,Schlindwein Claudio Clasen,29:59:54,45,M,BRA
185,CABALLE FABRA Francesc,30:02:45,38,M,ESP
186,Arzenton Ivo,30:03:23,35,M,ITA
187,Frigon Samuel,30:05:33,29,,CAN
188,BRACY ADDIE,30:08:02,38,F,USA
189,Lechermann Thomas,30:08:18,40,M,GER
190,BATISTA Paulo Sergio,30:09:03,51,M,ESP
191,Moulin Mathieu,30:10:01,31,,FRA
192,JIANG Nancy,30:12:26,34,F,NZL
193,KRONBERGER Wolfgang,30:13:03,29,M,AUT
194,Marcil Simon,30:13:48,45,M,CAN
195,Schmidt Florian,30:14:06,37,M,GER
196,BIGGS Kevin,30:14:40,35,M,CAN
197,Maroteaux Emilie,30:16:29,44,F,FRA
198,Likaj Gentian,30:20:12,37,M,KOS
199,LAHOUSSINE Damien,30:22:22,34,M,FRA
200,STEPHAN Quentin,30:24:01,35,M,FRA
201,ALZUGARAY ALFONSO,30:28:53,40,M,ESP
202,Boutonnet Francis,30:29:11,50,M,FRA
203,SWIERC Marcin,30:32:37,39,M,POL
204,MESKELL Brian,30:32:56,44,M,IRL
205,Barthelemy Antoine,30:33:03,38,M,FRA
206,Schenk Nicolas,30:33:53,37,M,AUS
207,RULLIAT Johan,30:34:36,37,M,FRA
208,LIZZI Yannick,30:37:00,47,M,FRA
209,CARROT Mathias,30:38:31,28,M,FRA
210,OCAMPO Dardo Emmanuel,30:40:23,36,M,ARG
211,CORVASIER Adrien,30:41:34,30,M,FRA
212,SCARABELLI Davide,30:43:33,49,M,ITA
213,GRAFF Cédric,30:46:51,45,M,FRA
214,scharton Walter,30:49:02,41,M,ARG
215,Inzaurralde Gonzalo,30:51:30,29,M,URU
216,CHARRIER Nicolas,30:51:46,46,M,FRA
217,VITORINO SANTOS Fabio,30:54:52,43,M,POR
218,VOYAME Vincent,30:56:52,61,M,SUI
219,SCHENONE Kyle,30:57:39,34,M,USA
220,ANDRES Kyle,31:01:49,-,M,USA
221,WIMMER Florian,31:02:19,37,M,GER
222,Coriele Silvia,31:03:42,37,F,ITA
223,DROUYER Matthieu,31:05:41,-,M,FRA
224,KEYS Joe,31:06:47,-,M,USA
225,ZHAO Jiaju,31:07:10,29,M,CHN
226,XICOY ESPAULELLA Efren,31:07:59,32,M,ESP
227,MALKOWSKI Eric,31:09:40,41,M,USA
228,Gomes Daniel,31:10:50,43,M,POR
229,GIORDANO Ivan,31:10:56,41,M,ITA
230,BEUNIER Mathieu,31:14:28,46,M,FRA
231,HALL Abby,31:17:11,34,F,USA
232,Galloway Jack,31:18:37,36,M,GBR
233,FORD Isaiah,31:21:34,38,M,USA
234,Sevaux Gregoire,31:30:27,38,M,FRA
235,YIP LEUNG Wai,31:30:59,-,M,HKG
236,PEZZOLI Fabrizio,31:31:06,41,M,ITA
237,Boutonnet Loic,31:31:24,25,M,FRA
238,DUMONT Clement,31:31:42,47,M,FRA
239,BIENAIME Laurent,31:31:53,39,M,FRA
240,BATISTELLA Cristian,31:31:59,36,M,ARG
241,THIBAULOT Laurent,31:32:28,51,M,FRA
242,DE MIGUEL Gustavo,31:33:51,45,M,ESP
243,MCNAMARA Kyle,31:34:15,39,M,USA
244,FRIMAS Simon,31:35:15,-,M,FRA
245,Clerc Pithon Quentin,31:35:40,34,M,FRA
246,SOLINSKA Katarzyna,31:36:27,34,F,POL
247,HALL Charlie,31:36:37,51,M,GBR
248,ARNOUX Alexandre,31:40:29,35,M,FRA
249,GILLERON Julien,31:41:48,46,M,FRA
249,PADOVANI Jean Francois,31:41:48,46,M,FRA
251,JOHN Douglas,31:44:19,48,M,BRA
252,Oskominas Andrius,31:49:15,43,M,LTU
253,KIM Jisu,31:57:54,47,M,KOR
254,Bozzoli Jacopo,31:58:25,49,M,ITA
255,BOUNEMOURA Abed,31:59:58,41,M,FRA
256,HERRERO Eric,32:00:20,42,M,FRA
257,JASANS Alberts,32:00:25,42,M,LAT
258,FANGET Alexandre,32:01:25,29,M,FRA
259,GRY Nicolas,32:01:48,46,M,FRA
260,NOLAN Luke,32:02:29,43,M,IRL
261,Dessent Benjamin,32:04:40,29,M,MRI
262,HYZY Piotr,32:08:04,44,M,POL
263,FALAPPA Fabrizio,32:09:53,55,M,ITA
264,FINAS Melanie,32:10:06,31,F,FRA
265,GRGICH Martin,32:11:28,39,M,ARG
266,Adams David,32:12:10,41,M,GBR
267,SORDEL Mickael,32:14:30,39,M,FRA
268,Balduchelli Yan,32:16:16,45,M,SUI
269,KAFKA Graeme,32:17:51,42,M,GBR
270,EPALE Tanguy,32:20:34,48,M,FRA
271,Hamon Guillaume,32:21:41,46,M,FRA
272,Deshayes Lilian,32:22:48,24,M,FRA
273,PAILLER Tony,32:24:44,42,M,FRA
274,BYGDELL JOHANNA,32:25:45,42,F,SWE
275,Darvey Fabrice,32:27:12,41,M,FRA
276,PICAVET Julien,32:27:42,40,M,FRA
277,Stimac Samantha,32:29:11,30,F,USA
278,priego pastor Eric,32:29:25,32,M,ESP
279,DORAIS Andrew,32:29:36,49,M,USA
280,Smith Aaron,32:29:49,33,M,AUS
281,WATSON Jack,32:30:12,44,M,USA
282,Vyrvich Andrey,32:30:41,40,M,RUS
283,Cokan Rok,32:31:45,39,M,SLO
284,CASSEL JOACHIM,32:32:14,34,M,GBR
285,TANAKA NAOKI,32:33:11,46,M,JPN
286,PEREIRA Alexandre,32:33:21,38,M,POR
287,GRIMA Guillaume,32:33:38,26,M,FRA
288,LABRID Emmanuel,32:33:41,51,M,FRA
289,BLANCHARD Evanne,32:33:45,34,F,FRA
290,Zabrodsky Dusan,32:35:12,46,M,CZE
291,Cuche Stephane,32:35:45,42,M,FRA
292,LALO Frederic,32:35:48,51,M,FRA
293,DAMESIN Julien,32:39:04,48,M,FRA
294,SQUIRES Daniel,32:39:59,29,M,AUS
295,Studencki Dawid,32:40:18,35,M,POL
296,Janini Agusti,32:40:41,47,M,ESP
297,Connor Sam,32:40:51,44,M,GBR
298,DWYER Lindsey,32:41:43,33,F,USA
299,STAHLKLOO Anna,32:43:22,49,F,SWE
300,MORRIS Dana,32:43:25,40,M,USA
301,TERRUZZI Agustin,32:43:28,38,M,ARG
302,DE LAUNAY Yves,32:44:15,45,M,FRA
303,CHEYLAN Stephane,32:45:03,54,M,FRA
304,Beke Anthony,32:45:27,34,M,FRA
305,Brignone Alberto,32:45:43,36,M,ITA
306,GJURKOVIC Matej,32:45:55,39,M,CRO
307,lencioni Philippe,32:48:29,40,M,FRA
308,CHUNG Hyun Chang,32:49:29,51,M,KOR
309,GOURDAIN Philippe,32:50:04,43,M,FRA
310,CALLAHAN Conor,32:51:41,30,M,USA
311,Monteyrémard Cyril,32:51:44,41,M,FRA
312,Bobo Christophe,32:52:18,43,M,FRA
313,Leal Leal,32:53:55,37,F,FRA
314,Bourges Gwendal,32:54:44,40,M,FRA
315,Lomas Charlotte,32:55:03,25,F,AUS
316,FAVRIOT Jeremy,32:55:38,-,M,FRA
317,DAYOT Jeremy,32:55:45,40,M,FRA
318,ASSEZAT Jeremie,33:00:09,34,M,FRA
319,SALERNO Sebastien,33:00:54,-,M,FRA
320,Cauvin Tony,33:01:04,36,M,FRA
321,PICHLER Jurgen,33:01:16,43,M,AUT
322,CLERE Mathieu,33:02:12,43,M,FRA
323,SEVIN Dorian,33:04:54,40,M,FRA
324,Gelcinsky Lubos,33:05:20,37,M,SVK
325,WALSH John,33:05:43,58,M,IRL
326,Josefsson Jenny,33:06:47,50,F,SWE
327,JUVALA Markus,33:07:30,52,M,FIN
328,Cornolti Luca,33:08:55,44,M,ITA
329,wen Fangyuan,33:09:13,37,F,CHN
330,BIGNOT Rodolphe,33:09:19,40,M,FRA
331,SALAÜN Bastien,33:09:26,41,M,SUI
332,Moody Nathan,33:11:47,48,M,USA
333,ISABELLE Anthony,33:12:23,38,M,FRA
334,MUGNIER Loic,33:16:26,40,M,FRA
335,JEAN LOUIS SYLVAIN,33:17:04,40,M,FRA
336,GAILHOT Jonathan,33:17:56,34,M,FRA
337,BALTUTIS Lukas,33:19:21,-,M,LTU
338,TONER Christopher,33:19:51,-,M,IRL
339,HUSBAND Sam,33:19:53,33,M,GBR
340,PADILLA GLEZ Brayan,33:21:36,25,M,ESP
341,BERNARDEAU David,33:22:55,37,M,FRA
342,WALSH Wayne,33:23:21,42,M,CAN
343,CHAROLLAIS Romain,33:24:51,35,M,FRA
344,DUPONT Ludovic,33:25:07,46,M,FRA
345,Voisin Vincent,33:25:26,33,M,FRA
346,CHAMPOUILLON Benoit,33:25:36,55,M,FRA
346,Mareková Eva,33:25:36,42,F,SVK
348,STEEN Benjamin,33:31:33,46,M,FRA
349,Pilsky Tomas,33:31:46,44,M,CZE
350,SEITA Koki,33:32:17,38,M,JPN
351,Lachat Guillaume,33:32:29,44,M,SUI
352,Brand Naomi,33:33:36,35,F,RSA
353,OBRIEN SMITH CLAIRE,33:33:50,33,F,AUS
354,Fortini Serge,33:36:08,40,M,FRA
355,COHEN Samuel,33:36:57,27,M,USA
356,MULDER Rickert,33:38:25,37,M,RSA
357,GNEMMI Alexandre,33:39:09,37,M,FRA
358,MAHISTRE Alexandre,33:40:25,28,M,FRA
359,Guermeur Mikaël,33:46:05,32,M,FRA
360,DE VRIES Wouter,33:46:36,45,M,NED
361,trouillet adrien,33:46:59,36,M,FRA
362,Finegan Oran,33:47:06,48,M,IRL
363,Limousin Thibault,33:48:49,29,M,FRA
364,Perardt Susany,33:49:09,35,F,BRA
365,YANO Junko,33:50:19,50,F,JPN
366,Hurni Robin,33:50:42,34,M,SUI
367,De Louche Rikki,33:51:17,39,M,GBR
368,SCHONBERGER Anke,33:51:43,37,F,GER
369,RYDER Jonathan,33:52:01,30,M,USA
370,GILL Chris,33:52:25,44,M,GBR
371,BOMBINO Andrea,33:54:33,30,M,ITA
372,PACHECO ROJAS Federico,33:57:45,45,M,CRC
373,grimal Nicolas,33:59:44,42,M,FRA
374,VERISSIMO Florian,34:00:53,33,M,FRA
375,BOVER Josep,34:01:29,39,M,ESP
376,Bernier Antoine,34:04:31,30,M,FRA
377,MORALES Frederic,34:05:05,40,M,FRA
378,Torres Tonatihu,34:05:43,40,M,MEX
379,STEVEN Le Hyaric,34:05:44,38,M,FRA
380,Himbert Caroline,34:08:18,31,F,GER
381,BONNEAU Nicolas,34:08:51,49,M,FRA
382,HERNANZ DE SALAS Rodrigo,34:13:52,39,M,ESP
383,Armata Adam,34:14:15,44,M,POL
384,VALEYRE Thierry,34:14:31,41,M,FRA
385,VAN HAVERBEKE Charles,34:14:57,36,M,BEL
386,PEREIRA ROCHA THIAGO,34:15:07,44,M,BRA
387,GRANDEAU Benoit,34:15:26,33,M,FRA
388,Hudry Christophe,34:15:57,28,M,FRA
389,ABADIE Jean Philippe,34:16:34,-,M,FRA
390,GONI Ibai,34:17:38,43,M,ESP
391,ROLLET NICOLAS,34:18:04,37,M,FRA
392,ORGELIO Thiago,34:18:25,39,M,BRA
393,Wacker Konstantin,34:19:14,42,M,AUT
394,vigliocco mariela,34:19:45,45,F,ARG
395,Ragneau Corentin,34:24:00,36,M,FRA
396,Balkanski Eric,34:24:27,32,M,USA
397,O Connor Richard,34:25:19,50,M,GBR
398,CALAIS Gabriel,34:29:32,39,M,FRA
399,YUEN Lok Shun,34:31:42,46,M,HKG
400,FERNANDEZ QUINTANILLA Raul,34:31:59,46,M,ESP
401,Bujak Krzysztof,34:32:48,37,M,POL
402,Elter Valentin,34:33:02,28,M,FRA
403,LAUNAY FRANCIS,34:37:07,52,M,FRA
404,NI YUSHENG,34:38:11,54,M,CHN
405,alotto Oliviero,34:38:54,41,M,ITA
406,Brockbank Jake,34:40:57,31,M,USA
407,Biselx Yorick,34:42:55,37,M,SUI
408,GARCIA Helios,34:44:16,39,M,ESP
409,GOURAUD Geoffrey,34:45:39,27,M,FRA
410,Guinard Antoine,34:46:15,37,M,FRA
411,UHL Robin,34:49:01,30,M,FRA
412,HARRISON Genevieve,34:50:13,37,F,USA
413,soetens peter,34:51:46,45,M,BEL
414,GILLILAND Bob,34:53:34,42,M,GBR
415,YE Xiaoming,34:54:39,45,M,CHN
416,PASTA Dario,34:55:38,43,M,ITA
417,dameno andrea,34:59:56,34,M,ITA
418,Pastucha Silvester,35:00:02,50,M,SVK
419,HOLM Carl Eric,35:01:37,31,M,BEL
420,GALLEGO RUIZ DE LA HERMOSA David,35:04:27,36,M,ESP
421,SANTANA SANTANA Nestor,35:04:41,28,M,ESP
422,BAUD Bastien,35:05:43,33,M,FRA
423,Pittet Adrien,35:05:49,33,M,SUI
424,Toma Lukas,35:06:51,34,M,SVK
425,Andersson Pal,35:07:19,46,M,SWE
426,BRUN Jean Andre,35:07:23,37,M,FRA
427,IGNACIO BEDOS MORAGA Javier,35:07:52,-,M,CHI
428,Jolly Martin,35:08:08,33,M,FRA
429,Agustinos Anthony,35:09:08,38,M,FRA
430,Dos Santos Vagner,35:09:47,48,M,BRA
431,NEGANOV Maxim,35:10:40,43,M,ITA
432,BALMER Jonathan,35:11:11,31,M,SUI
433,GOSSELIN Mederic,35:13:39,44,M,FRA
434,VILLETTE Christophe,35:14:13,38,M,FRA
435,Machuca Sebastian,35:14:18,36,M,CHI
436,LEONET Maxime,35:14:38,50,M,BEL
437,MIRANDA ROLIM Pedro,35:15:03,37,M,BRA
438,ROBIN Thomas,35:18:49,49,M,FRA
439,DOWNEY Sam,35:19:46,46,M,GBR
440,EDWARDS Justin,35:20:31,54,M,GBR
441,BELTRAN PARRA Victor,35:22:37,32,M,ESP
442,BARREDA Alejandro,35:22:38,35,M,ESP
443,POETE Charles-Andre,35:23:29,32,M,FRA
444,TELLEZ ZALAYA Oscar,35:23:41,52,M,ESP
445,ALESSANDRINI Paolo,35:25:00,41,M,ITA
446,Darcy Ben,35:27:43,39,M,AUS
447,LEBRAY David,35:30:47,49,M,FRA
448,YANEZ BEAS Daniel,35:31:10,43,M,ESP
449,Lin Jian Xing,35:33:07,25,M,SGP
450,GRANIER MAHAULD,35:34:17,32,F,FRA
451,Berigazzi Matteo,35:34:51,47,M,ITA
452,Houot Guillaume,35:34:59,35,M,FRA
453,ALLRED Taylor,35:35:37,40,M,USA
454,CHAN Kwok Keung,35:36:15,64,M,HKG
455,Nau Sebastian,35:36:18,40,M,AUT
456,Wimmer David,35:37:18,36,M,AUT
457,PARADEISOPOULOS NIKOS,35:39:05,40,M,GRE
458,LOPEZ MATIAS,35:39:44,35,M,ARG
459,MEYER Stephane,35:40:38,35,M,FRA
460,GLASSEY ORTIZ Sebastian,35:43:58,-,M,PER
461,PUTHOSTE Julie,35:44:16,36,F,FRA
462,MOLY Anne Lyse,35:45:06,49,F,FRA
463,MARIA Olivier,35:46:11,32,M,FRA
464,SUHR Mathieu,35:47:49,37,M,FRA
465,MARCHELLI Simone,35:50:50,47,M,ITA
466,DUFAU Vincent,35:51:34,35,M,FRA
467,Pederzoli Alessandro,35:51:46,40,M,ITA
468,SATO DAIKI,35:52:18,45,M,JPN
469,NATSUME Yasuko,35:53:25,40,F,JPN
470,KEENAN James,35:55:04,36,M,GBR
471,MOCZULSKA Malgorzata,35:56:50,48,F,POL
472,Barbier Maurice,36:00:20,51,M,FRA
473,CASASOLA Alessandro,36:02:28,39,M,ITA
474,Le lévrier Kévin,36:02:30,33,M,FRA
475,SILVA Fabricio,36:03:32,42,M,BRA
476,CASTILLO LARA Ana Rocio,36:05:49,36,F,COL
477,Milano Simone,36:07:37,50,M,ITA
478,AUBERSON David,36:08:12,38,M,SUI
479,BRUNNER Ismael,36:08:13,39,M,SUI
480,GUEHO Frederic,36:08:19,52,M,FRA
481,Lindholm Anton,36:09:05,40,M,SWE
482,Bitard Franck,36:09:12,33,M,FRA
483,Leith Stewart,36:09:31,35,M,RSA
484,PLATT Andrew,36:10:05,44,M,GBR
485,STARCEVIC Robert,36:10:28,45,M,CRO
486,AGMON Tal,36:11:52,51,M,ISR
487,RIGAL Julien,36:13:03,40,M,FRA
488,VINCENZI Giancarlo,36:15:05,55,M,ITA
489,REPETTI Benoit,36:15:35,38,M,FRA
490,GOMEZ FERNANDEZ Victor,36:16:11,43,M,ESP
491,TILLIER Jordan,36:17:09,32,M,FRA
492,ZIRNE Ieva,36:17:28,34,F,LAT
493,OSZACZKI Géza,36:17:29,45,M,HUN
494,PIAT Quentin,36:18:37,37,M,FRA
495,Benoiston Louis,36:18:38,33,M,FRA
496,TOMALSKI Marcin,36:18:43,45,M,POL
497,DEAK Krisztian,36:19:23,47,M,HUN
498,Virapin Jonathan,36:19:41,33,M,FRA
499,Kinsley Thomas,36:19:54,41,M,AUS
500,DILOV Velin,36:20:26,36,M,BUL
501,Barta Lukas,36:20:52,43,M,CZE
502,MARTINI Matthieu,36:22:01,38,M,FRA
503,Lantrin Julien,36:22:18,27,M,FRA
504,Bryant bland James,36:23:09,34,M,NZL
505,TVRDIK Pavel,36:23:45,38,M,CZE
506,MARKLE Rainer,36:23:47,50,M,GER
507,DE GASPERI Roberto,36:24:52,31,M,ITA
508,PIECHA Artur,36:25:13,47,M,POL
509,CABALL REIG Jordi,36:25:15,47,M,ESP
510,EDGERLEY Sam,36:25:52,33,M,GBR
511,MENDOZA YARZA Gonzalo,36:26:20,40,M,ESP
512,Huzij Frank,36:26:40,55,M,AUT
513,MORAVEK Michal,36:26:46,-,M,CZE
514,Weber Laurent,36:26:47,47,M,FRA
515,GALLE Matthew,36:28:53,27,M,USA
516,RIOTTE Guillaume,36:33:46,46,M,FRA
517,Nacry Benjamin,36:36:19,43,M,FRA
518,JEANS Sebastien,36:37:54,51,M,FRA
519,MARTINEZ Daniel,36:38:22,41,M,PER
520,MORINEAU William,36:38:24,41,M,FRA
521,MORINEAU Sylvain,36:38:30,41,M,FRA
522,DI COSTANZO Mickael,36:39:57,42,M,FRA
523,GONZALEZ SAENZ Jacinto,36:40:04,53,M,ESP
524,Svensson David,36:40:41,33,M,SWE
525,PAYEN PAYEN Gabriel,36:41:54,-,M,FRA
